Unique ID, Manufacturer, Chemistry, Voltage (Volts)
 Hewlett-PackardPrimary, Hewlett-Packard, Nickel Metal Hydride, 12.53

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2011-07-01, 15:55:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:55:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:56:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:57:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:25, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:57, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:58, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:58:59, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:00, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:01, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:02, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:03, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:04, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:05, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:06, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:07, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:08, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:09, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:10, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:11, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:12, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:13, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:14, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:15, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:16, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:17, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:18, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:19, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:20, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:21, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:22, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:23, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:24, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:26, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:27, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:28, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:29, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:30, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:31, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:32, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:33, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:34, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:35, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:36, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:37, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:38, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:39, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:40, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:41, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:42, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:43, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:44, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:45, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:46, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:47, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:48, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:49, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:50, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:51, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:52, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:53, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:54, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:55, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
2011-07-01, 15:59:56, OK, 100%, 0.00, -1, 0, , 12.44, , 100.0%, , , , , , , , , , , , 
