CPUID:,0x20652,,,,,,,,,,,,
Processor:,Mobile Intel Core i5 520M (Arrandale),,,,,,,,,,,,
Platform:,LGA 1156 (Socket H),,,,,,,,,,,,
Revision:,C2,,,,,,,,,,,,
Lithography:,32nm,,,,,,,,,,,,
,,,,,,,,,,,,,
Session start:,19:18:59 - July 16 - 2011,,,,,,,,,,,,
,,,,,,,,,,,,,
Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz)
3:26:41,85,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:26:42,84,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:26:43,84,84,,,43,92,56,2659.82,,40,94,44,2659.82
3:26:44,85,85,,,43,92,51,2659.82,,40,94,50,2659.82
3:26:45,84,83,,,43,92,47,2659.82,,40,94,53,2726.31
3:26:46,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:26:47,84,85,,,43,92,50,2659.82,,40,94,49,2659.82
3:26:48,84,85,,,43,92,57,2659.82,,40,94,44,2659.82
3:26:49,84,86,,,43,92,50,2659.82,,40,94,51,2659.82
3:26:50,84,85,,,43,92,44,2659.82,,40,94,56,2659.82
3:26:51,84,84,,,43,92,55,2659.82,,40,94,45,2659.82
3:26:52,86,78,,,43,92,56,2659.82,,40,94,44,2659.82
3:26:53,84,85,,,43,92,49,2659.82,,40,94,51,2659.82
3:26:54,85,86,,,43,92,44,2659.82,,40,94,56,2659.82
3:26:55,85,85,,,43,92,51,2659.82,,40,94,49,2659.82
3:26:56,84,77,,,43,92,50,2659.82,,40,94,50,2659.82
3:26:57,78,85,,,43,92,45,2659.82,,40,94,55,2659.82
3:26:58,77,85,,,43,92,51,2659.82,,40,94,48,2659.82
3:26:59,83,84,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:00,82,84,,,43,92,45,2659.82,,40,94,55,2659.82
3:27:01,84,84,,,43,92,53,2659.82,,40,94,49,2659.82
3:27:02,83,84,,,43,92,50,2659.82,,40,94,49,2659.82
3:27:03,83,84,,,43,92,44,2659.82,,40,94,57,2659.82
3:27:04,83,84,,,43,92,47,2659.82,,40,94,53,2726.31
3:27:05,86,82,,,43,92,58,2659.82,,40,94,44,2659.82
3:27:06,83,85,,,43,92,49,2659.82,,40,94,50,2659.82
3:27:07,84,84,,,43,92,48,2659.82,,40,94,52,2659.82
3:27:08,83,84,,,43,92,54,2659.82,,40,94,46,2659.82
3:27:09,83,77,,,43,92,53,2659.82,,40,94,47,2659.82
3:27:10,77,85,,,43,92,50,2659.82,,40,94,50,2659.82
3:27:11,84,77,,,43,92,49,2659.82,,40,94,51,2659.82
3:27:12,75,85,,,43,92,50,2659.82,,40,94,50,2659.82
3:27:13,81,82,,,43,92,48,2659.82,,40,94,53,2659.82
3:27:14,83,83,,,43,92,52,2659.82,,40,94,48,2659.82
3:27:15,81,85,,,43,92,52,2659.82,,40,94,50,2659.82
3:27:16,86,75,,,43,92,57,2659.82,,40,94,42,2659.82
3:27:17,84,83,,,43,92,56,2659.82,,40,94,43,2659.82
3:27:18,83,84,,,43,92,53,2659.82,,40,94,48,2659.82
3:27:19,83,84,,,43,92,52,2659.82,,40,94,48,2659.82
3:27:20,83,85,,,43,92,51,2659.82,,40,94,50,2659.82
3:27:21,82,84,,,43,92,60,2659.82,,40,94,39,2659.82
3:27:22,84,84,,,43,92,56,2659.82,,40,94,44,2659.82
3:27:23,78,86,,,43,92,47,2659.82,,40,94,52,2659.82
3:27:24,84,84,,,43,92,53,2659.82,,40,94,48,2659.82
3:27:25,83,84,,,43,92,60,2659.82,,40,94,41,2659.82
3:27:26,86,83,,,43,92,55,2659.82,,40,94,45,2659.82
3:27:27,83,85,,,43,92,50,2659.82,,40,94,52,2659.82
3:27:28,84,85,,,43,92,53,2659.82,,40,94,46,2659.82
3:27:29,84,85,,,43,92,45,2659.82,,40,94,55,2659.82
3:27:30,83,83,,,43,92,55,2659.82,,40,94,46,2659.82
3:27:31,75,89,,,43,92,55,2659.82,,40,94,45,2659.82
3:27:32,84,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:27:33,84,85,,,43,92,52,2659.82,,40,94,50,2659.82
3:27:34,85,86,,,43,92,52,2659.82,,40,94,47,2659.82
3:27:35,85,85,,,43,92,53,2659.82,,40,94,49,2659.82
3:27:36,85,80,,,43,92,51,2659.82,,40,94,48,2659.82
3:27:37,84,86,,,43,92,50,2659.82,,40,94,51,2659.82
3:27:39,85,85,,,43,92,44,2659.82,,40,94,56,2659.82
3:27:40,84,85,,,43,92,49,2659.82,,40,94,52,2659.82
3:27:41,84,85,,,43,92,51,2659.82,,40,94,47,2659.82
3:27:42,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:43,85,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:44,84,86,,,43,92,52,2659.82,,40,94,49,2659.82
3:27:45,84,85,,,43,92,48,2659.82,,40,94,51,2659.82
3:27:46,85,86,,,43,92,53,2659.82,,40,94,50,2659.82
3:27:47,85,86,,,43,92,47,2659.82,,40,94,54,2659.82
3:27:48,85,86,,,43,92,47,2659.82,,40,94,56,2659.82
3:27:49,85,86,,,43,92,46,2659.82,,40,94,54,2659.82
3:27:50,84,86,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:51,82,87,,,43,92,45,2659.82,,40,94,55,2659.82
3:27:52,85,85,,,43,92,48,2659.82,,40,94,53,2659.82
3:27:53,85,84,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:54,84,85,,,43,92,46,2659.82,,40,94,54,2659.82
3:27:55,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:27:56,84,84,,,43,92,56,2659.82,,40,94,44,2659.82
3:27:57,79,86,,,43,92,47,2659.82,,40,94,54,2659.82
3:27:58,83,85,,,43,92,53,2659.82,,40,94,48,2659.82
3:27:59,82,85,,,43,92,44,2659.82,,40,94,55,2659.82
3:28:00,83,85,,,43,92,50,2659.82,,40,94,51,2659.82
3:28:01,81,85,,,43,92,51,2659.82,,40,94,48,2659.82
3:28:02,84,82,,,43,92,57,2726.31,,40,94,44,2659.82
3:28:03,84,80,,,43,92,61,2659.82,,40,94,39,2659.82
3:28:04,84,85,,,43,92,53,2659.82,,40,94,49,2659.82
3:28:05,84,85,,,43,92,54,2659.82,,40,94,46,2659.82
3:28:06,83,86,,,43,92,45,2659.82,,40,94,55,2659.82
3:28:07,84,85,,,43,92,53,2659.82,,40,94,46,2659.82
3:28:08,85,78,,,43,92,53,2659.82,,40,94,48,2659.82
3:28:09,78,87,,,43,92,53,2659.82,,40,94,46,2659.82
3:28:10,84,76,,,43,92,52,2659.82,,40,94,47,2659.82
3:28:11,84,78,,,43,92,49,2659.82,,40,94,50,2659.82
3:28:12,76,85,,,43,92,51,2659.82,,40,94,50,2659.82
3:28:13,83,81,,,43,92,60,2659.82,,40,94,39,2659.82
3:28:14,85,83,,,43,92,52,2659.82,,40,94,47,2659.82
3:28:15,84,84,,,43,92,51,2659.82,,40,94,52,2659.82
3:28:16,84,83,,,43,92,57,2659.82,,40,94,43,2659.82
3:28:17,84,82,,,43,92,54,2659.82,,40,94,45,2659.82
3:28:18,83,84,,,43,92,55,2659.82,,40,94,45,2659.82
3:28:19,84,84,,,43,92,48,2659.82,,40,94,53,2659.82
3:28:20,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:28:21,84,83,,,43,92,56,2659.82,,40,94,43,2659.82
3:28:22,79,85,,,43,92,46,2659.82,,40,94,54,2659.82
3:28:23,83,77,,,43,92,51,2659.82,,40,94,46,2659.82
3:28:24,83,76,,,43,92,48,2659.82,,40,94,53,2659.82
3:28:25,84,76,,,43,92,52,2659.82,,40,94,45,2659.82
3:28:26,84,78,,,43,92,58,2659.82,,40,94,44,2659.82
3:28:27,79,83,,,43,92,50,2659.82,,40,94,51,2659.82
3:28:28,78,82,,,43,92,46,2659.82,,40,94,53,2659.82
3:28:29,84,81,,,43,92,61,2659.82,,40,94,42,2659.82
3:28:30,83,85,,,43,92,49,2726.31,,40,94,50,2659.82
3:28:31,83,83,,,43,92,54,2659.82,,40,94,46,2659.82
3:28:32,83,85,,,43,92,55,2659.82,,40,94,47,2659.82
3:28:33,84,83,,,43,92,56,2659.82,,40,94,46,2659.82
3:28:34,84,86,,,43,92,53,2659.82,,40,94,47,2659.82
3:28:35,84,84,,,43,92,52,2659.82,,40,94,50,2659.82
3:28:36,85,82,,,43,92,52,2659.82,,40,94,47,2659.82
3:28:37,83,84,,,43,92,51,2659.82,,40,94,49,2659.82
3:28:38,84,82,,,43,92,56,2659.82,,40,94,45,2659.82
3:28:39,84,84,,,43,92,58,2659.82,,40,94,44,2659.82
3:28:40,84,85,,,43,92,55,2659.82,,40,94,44,2659.82
3:28:41,80,88,,,43,92,48,2659.82,,40,94,53,2659.82
3:28:42,84,84,,,43,92,54,2659.82,,40,94,46,2659.82
3:28:43,84,85,,,43,92,50,2659.82,,40,94,51,2659.82
3:28:44,85,85,,,43,92,57,2659.82,,40,94,45,2659.82
3:28:45,84,86,,,43,92,51,2659.82,,40,94,48,2659.82
3:28:46,84,86,,,43,92,52,2659.82,,40,94,50,2659.82
3:28:47,85,86,,,43,92,51,2659.82,,40,94,50,2659.82
3:28:48,85,86,,,43,92,54,2659.82,,40,94,46,2659.82
3:28:49,84,82,,,43,92,51,2659.82,,40,94,50,2659.82
3:28:51,84,85,,,43,92,49,2659.82,,40,94,50,2659.82
3:28:52,84,85,,,43,92,57,2659.82,,40,94,44,2659.82
3:28:53,84,85,,,43,92,55,2726.31,,40,94,45,2659.82
3:28:54,84,86,,,43,92,54,2659.82,,40,94,47,2659.82
3:28:55,84,85,,,43,92,47,2659.82,,40,94,52,2659.82
3:28:56,84,87,,,43,92,50,2659.82,,40,94,54,2659.82
3:28:57,84,85,,,43,92,51,2659.82,,40,94,47,2659.82
3:28:58,84,84,,,43,92,49,2659.82,,40,94,50,2659.82
3:28:59,86,86,,,43,92,53,2659.82,,40,94,48,2659.82
3:29:00,84,86,,,43,92,53,2659.82,,40,94,46,2659.82
3:29:01,85,85,,,43,92,60,2726.31,,40,94,41,2659.82
3:29:02,85,85,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:03,85,81,,,43,92,53,2659.82,,40,94,48,2659.82
3:29:04,84,85,,,43,92,50,2659.82,,40,94,52,2659.82
3:29:05,84,83,,,43,92,38,2659.82,,40,94,62,2726.31
3:29:06,84,85,,,43,92,50,2659.82,,40,94,51,2659.82
3:29:07,84,85,,,43,92,49,2659.82,,40,94,50,2659.82
3:29:08,84,85,,,43,92,48,2659.82,,40,94,53,2659.82
3:29:09,85,80,,,43,92,50,2659.82,,40,94,51,2659.82
3:29:10,85,84,,,43,92,60,2659.82,,40,94,40,2659.82
3:29:11,84,85,,,43,92,58,2659.82,,40,94,42,2659.82
3:29:12,84,84,,,43,92,50,2659.82,,40,94,49,2659.82
3:29:13,82,85,,,43,92,47,2659.82,,40,94,55,2659.82
3:29:14,83,85,,,43,92,48,2659.82,,40,94,52,2659.82
3:29:15,84,85,,,43,92,52,2659.82,,40,94,48,2659.82
3:29:16,83,84,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:17,84,85,,,43,92,48,2659.82,,40,94,53,2659.82
3:29:18,83,85,,,43,92,46,2659.82,,40,94,54,2726.31
3:29:19,84,85,,,43,92,48,2659.82,,40,94,53,2659.82
3:29:20,84,82,,,43,92,57,2659.82,,40,94,46,2659.82
3:29:21,80,83,,,43,92,58,2659.82,,40,94,42,2659.82
3:29:22,83,79,,,43,92,55,2659.82,,40,94,45,2659.82
3:29:23,81,79,,,43,92,57,2659.82,,40,94,43,2659.82
3:29:24,80,81,,,43,92,56,2659.82,,40,94,43,2659.82
3:29:25,80,83,,,43,92,55,2659.82,,40,94,45,2659.82
3:29:26,84,77,,,43,92,54,2659.82,,40,94,48,2659.82
3:29:27,83,84,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:28,84,78,,,43,92,49,2659.82,,40,94,51,2659.82
3:29:29,83,85,,,43,92,54,2726.31,,40,94,48,2659.82
3:29:30,83,83,,,43,92,50,2659.82,,40,94,49,2659.82
3:29:31,84,84,,,43,92,53,2659.82,,40,94,46,2659.82
3:29:32,84,81,,,43,92,57,2659.82,,40,94,44,2659.82
3:29:33,83,84,,,43,92,57,2659.82,,40,94,43,2659.82
3:29:34,79,84,,,43,92,43,2659.82,,40,94,56,2659.82
3:29:35,83,78,,,43,92,56,2659.82,,40,94,44,2659.82
3:29:36,84,77,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:37,83,77,,,43,92,53,2659.82,,40,94,47,2659.82
3:29:38,84,73,,,43,92,65,2659.82,,40,94,34,2659.82
3:29:39,81,82,,,43,92,60,2726.31,,40,94,41,2659.82
3:29:40,83,84,,,43,92,50,2659.82,,40,94,49,2659.82
3:29:41,83,81,,,43,92,52,2659.82,,40,94,48,2659.82
3:29:42,83,82,,,43,92,53,2659.82,,40,94,47,2659.82
3:29:43,83,84,,,43,92,56,2659.82,,40,94,45,2659.82
3:29:44,84,84,,,43,92,53,2659.82,,40,94,47,2659.82
3:29:45,84,84,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:46,83,84,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:47,81,85,,,43,92,45,2659.82,,40,94,56,2659.82
3:29:48,84,84,,,43,92,57,2659.82,,40,94,43,2659.82
3:29:49,83,84,,,43,92,50,2659.82,,40,94,50,2659.82
3:29:50,82,85,,,43,92,49,2659.82,,40,94,51,2659.82
3:29:51,85,79,,,43,92,52,2659.82,,40,94,49,2659.82
3:29:52,84,84,,,43,92,55,2659.82,,40,94,44,2659.82
3:29:53,84,85,,,43,92,52,2659.82,,40,94,50,2659.82
3:29:54,84,83,,,43,92,63,2659.82,,40,94,37,2659.82
3:29:55,84,84,,,43,92,50,2726.31,,40,94,49,2659.82
3:29:56,84,87,,,43,92,52,2659.82,,40,94,51,2659.82
3:29:57,84,85,,,43,92,54,2659.82,,40,94,45,2659.82
3:29:58,85,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:29:59,84,86,,,43,92,51,2659.82,,40,94,49,2659.82
3:30:00,85,88,,,43,92,51,2659.82,,40,94,52,2659.82
3:30:02,84,86,,,43,92,48,2659.82,,40,94,50,2659.82
3:30:03,84,86,,,43,92,53,2659.82,,40,94,48,2659.82
3:30:04,84,86,,,43,92,50,2659.82,,40,94,48,2659.82
3:30:05,83,86,,,43,92,53,2659.82,,40,94,48,2659.82
3:30:06,84,87,,,43,92,49,2659.82,,40,94,51,2659.82
3:30:07,84,85,,,43,92,54,2659.82,,40,94,45,2659.82
3:30:08,84,85,,,43,92,49,2659.82,,40,94,52,2659.82
3:30:09,84,86,,,43,92,51,2659.82,,40,94,50,2659.82
3:30:10,84,85,,,43,92,52,2659.82,,40,94,47,2659.82
3:30:11,84,86,,,43,92,49,2659.82,,40,94,53,2659.82
3:30:12,84,86,,,43,92,52,2659.82,,40,94,48,2659.82
3:30:13,85,85,,,43,92,53,2659.82,,40,94,48,2659.82
3:30:14,85,86,,,43,92,50,2659.82,,40,94,51,2659.82
3:30:15,84,84,,,43,92,51,2659.82,,40,94,49,2659.82
3:30:16,84,85,,,43,92,56,2659.82,,40,94,44,2659.82
3:30:17,84,84,,,43,92,54,2659.82,,40,94,48,2659.82
3:30:18,84,85,,,43,92,54,2659.82,,40,94,46,2659.82
3:30:19,79,83,,,43,92,54,2659.82,,40,94,47,2659.82
3:30:20,85,83,,,43,92,53,2659.82,,40,94,47,2659.82
3:30:21,84,85,,,43,92,57,2659.82,,40,94,44,2659.82
3:30:22,86,83,,,43,92,50,2659.82,,40,94,54,2659.82
3:30:23,82,85,,,43,92,47,2659.82,,40,94,52,2659.82
3:30:24,83,85,,,43,92,43,2659.82,,40,94,57,2659.82
3:30:25,84,85,,,43,92,49,2659.82,,40,94,50,2659.82
3:30:26,83,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:30:27,82,85,,,43,92,61,2659.82,,40,94,39,2659.82
3:30:28,84,84,,,43,92,57,2726.31,,40,94,44,2659.82
3:30:29,84,82,,,43,92,58,2659.82,,40,94,41,2659.82
3:30:30,84,83,,,43,92,58,2659.82,,40,94,44,2659.82
3:30:31,84,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:30:32,83,83,,,43,92,52,2659.82,,40,94,50,2659.82
3:30:33,84,81,,,43,92,53,2659.82,,40,94,46,2659.82
3:30:34,82,82,,,43,92,54,2659.82,,40,94,46,2659.82
3:30:35,78,84,,,43,92,53,2659.82,,40,94,45,2659.82
3:30:36,76,85,,,43,92,55,2659.82,,40,94,45,2659.82
3:30:37,76,85,,,43,92,50,2659.82,,40,94,49,2659.82
3:30:38,81,82,,,43,92,51,2659.82,,40,94,49,2659.82
3:30:39,82,82,,,43,92,55,2659.82,,40,94,45,2659.82
3:30:40,83,82,,,43,92,63,2659.82,,40,94,39,2659.82
3:30:41,83,84,,,43,92,54,2659.82,,40,94,47,2659.82
3:30:42,83,84,,,43,92,49,2659.82,,40,94,51,2659.82
3:30:43,84,84,,,43,92,53,2659.82,,40,94,46,2659.82
3:30:44,84,86,,,43,92,52,2659.82,,40,94,50,2659.82
3:30:45,84,85,,,43,92,47,2659.82,,40,94,52,2659.82
3:30:46,84,81,,,43,92,55,2659.82,,40,94,47,2659.82
3:30:47,78,85,,,43,92,51,2659.82,,40,94,47,2659.82
3:30:48,77,84,,,43,92,52,2659.82,,40,94,49,2659.82
3:30:49,83,77,,,43,92,54,2659.82,,40,94,44,2659.82
3:30:50,83,83,,,43,92,53,2659.82,,40,94,50,2659.82
3:30:51,78,83,,,43,92,47,2659.82,,40,94,50,2659.82
3:30:52,82,82,,,43,92,49,2659.82,,40,94,53,2659.82
3:30:53,83,81,,,43,92,49,2659.82,,40,94,50,2659.82
3:30:54,83,81,,,43,92,55,2659.82,,40,94,45,2659.82
3:30:55,83,82,,,43,92,50,2659.82,,40,94,50,2659.82
3:30:56,83,85,,,43,92,48,2659.82,,40,94,54,2659.82
3:30:57,83,84,,,43,92,51,2659.82,,40,94,48,2659.82
3:30:58,78,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:30:59,83,85,,,43,92,46,2659.82,,40,94,55,2659.82
3:31:00,83,85,,,43,92,48,2659.82,,40,94,52,2659.82
3:31:01,83,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:31:02,84,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:31:03,84,85,,,43,92,43,2659.82,,40,94,57,2659.82
3:31:04,83,85,,,43,92,53,2659.82,,40,94,48,2659.82
3:31:05,82,85,,,43,92,55,2659.82,,40,94,46,2659.82
3:31:06,83,83,,,43,92,59,2659.82,,40,94,41,2659.82
3:31:07,84,84,,,43,92,55,2659.82,,40,94,46,2659.82
3:31:08,84,86,,,43,92,57,2659.82,,40,94,43,2659.82
3:31:09,84,82,,,43,92,46,2659.82,,40,94,54,2659.82
3:31:10,85,84,,,43,92,53,2659.82,,40,94,47,2659.82
3:31:11,85,84,,,43,92,57,2659.82,,40,94,47,2659.82
3:31:12,85,86,,,43,92,58,2659.82,,40,94,41,2659.82
3:31:14,84,87,,,43,92,50,2659.82,,40,94,49,2659.82
3:31:14,85,86,,,43,92,52,2659.82,,40,94,47,2659.82
3:31:16,84,86,,,43,92,50,2659.82,,40,94,52,2659.82
3:31:17,84,85,,,43,92,56,2659.82,,40,94,45,2659.82
3:31:18,80,87,,,43,92,50,2659.82,,40,94,51,2659.82
3:31:19,84,85,,,43,92,52,2659.82,,40,94,50,2659.82
3:31:20,84,83,,,43,92,55,2659.82,,40,94,44,2659.82
3:31:21,84,84,,,43,92,55,2659.82,,40,94,45,2659.82
3:31:22,84,84,,,43,92,59,2659.82,,40,94,41,2659.82
3:31:23,83,85,,,43,92,62,2726.31,,40,94,38,2659.82
3:31:24,84,85,,,43,92,55,2659.82,,40,94,47,2659.82
3:31:25,85,84,,,43,92,60,2659.82,,40,94,40,2659.82
3:31:26,84,85,,,43,92,59,2726.31,,40,94,41,2659.82
3:31:27,85,85,,,43,92,63,2726.31,,40,94,38,2659.82
3:31:28,84,85,,,43,92,59,2659.82,,40,94,43,2659.82
3:31:29,86,80,,,43,92,49,2659.82,,40,94,49,2659.82
3:31:30,84,85,,,43,92,52,2659.82,,40,94,48,2659.82
3:31:31,84,85,,,43,92,50,2659.82,,40,94,49,2659.82
3:31:32,82,86,,,43,92,51,2659.82,,40,94,49,2659.82
3:31:33,84,85,,,43,92,52,2659.82,,40,94,48,2659.82
3:31:34,84,85,,,43,92,56,2659.82,,40,94,43,2659.82
3:31:35,79,87,,,43,92,51,2659.82,,40,94,49,2659.82
3:31:36,84,86,,,43,92,56,2659.82,,40,94,44,2659.82
3:31:37,79,87,,,43,92,56,2659.82,,40,94,47,2659.82
3:31:38,84,85,,,43,92,48,2659.82,,40,94,52,2659.82
3:31:39,84,85,,,43,92,47,2659.82,,40,94,53,2659.82
3:31:40,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:31:41,84,85,,,43,92,49,2659.82,,40,94,50,2659.82
3:31:42,84,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:31:43,84,85,,,43,92,51,2659.82,,40,94,48,2659.82
3:31:44,84,85,,,43,92,49,2659.82,,40,94,52,2659.82
3:31:45,84,85,,,43,92,52,2659.82,,40,94,48,2659.82
3:31:46,80,85,,,43,92,52,2659.82,,40,94,47,2659.82
3:31:47,79,82,,,43,92,44,2659.82,,40,94,56,2659.82
3:31:48,75,88,,,43,92,47,2659.82,,40,94,53,2659.82
3:31:49,75,86,,,43,92,35,2659.82,,40,94,66,2726.31
3:31:50,77,85,,,43,92,43,2659.82,,40,94,60,2659.82
3:31:51,83,80,,,43,92,61,2659.82,,40,94,39,2659.82
3:31:52,84,80,,,43,92,51,2659.82,,40,94,48,2659.82
3:31:53,83,84,,,43,92,58,2659.82,,40,94,44,2659.82
3:31:54,85,80,,,43,92,57,2659.82,,40,94,42,2659.82
3:31:55,84,78,,,43,92,48,2659.82,,40,94,52,2659.82
3:31:56,84,80,,,43,92,42,2659.82,,40,94,59,2659.82
3:31:57,83,85,,,43,92,44,2659.82,,40,94,55,2659.82
3:31:58,82,85,,,43,92,50,2659.82,,40,94,49,2659.82
3:31:59,84,80,,,43,92,46,2659.82,,40,94,53,2659.82
3:32:00,77,85,,,43,92,40,2659.82,,40,94,61,2659.82
3:32:01,77,84,,,43,92,44,2659.82,,40,94,56,2659.82
3:32:02,82,76,,,43,92,51,2659.82,,40,94,47,2659.82
3:32:03,75,87,,,43,92,54,2659.82,,40,94,46,2659.82
3:32:04,79,84,,,43,92,51,2659.82,,40,94,48,2659.82
3:32:05,82,85,,,43,92,53,2659.82,,40,94,47,2659.82
3:32:06,83,81,,,43,92,52,2659.82,,40,94,48,2659.82
3:32:07,83,83,,,43,92,54,2659.82,,40,94,46,2659.82
3:32:08,83,83,,,43,92,54,2659.82,,40,94,46,2659.82
3:32:09,86,78,,,43,92,53,2659.82,,40,94,46,2659.82
3:32:10,84,85,,,43,92,53,2659.82,,40,94,49,2659.82
3:32:11,84,84,,,43,92,51,2659.82,,40,94,47,2659.82
3:32:12,84,84,,,43,92,58,2659.82,,40,94,41,2659.82
3:32:13,80,85,,,43,92,43,2659.82,,40,94,57,2659.82
3:32:14,81,81,,,43,92,51,2659.82,,40,94,49,2659.82
3:32:15,84,85,,,43,92,51,2659.82,,40,94,50,2659.82
3:32:16,83,85,,,43,92,55,2659.82,,40,94,46,2659.82
3:32:17,83,85,,,43,92,51,2659.82,,40,94,48,2659.82
3:32:18,83,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:32:19,86,78,,,43,92,51,2659.82,,40,94,48,2659.82
3:32:20,83,85,,,43,92,52,2659.82,,40,94,48,2659.82
3:32:21,84,84,,,43,92,51,2659.82,,40,94,50,2659.82
3:32:22,82,86,,,43,92,51,2659.82,,40,94,52,2659.82
3:32:23,85,86,,,43,92,46,2659.82,,40,94,54,2659.82
3:32:24,84,86,,,43,92,51,2659.82,,40,94,51,2659.82
3:32:25,85,85,,,43,92,48,2659.82,,40,94,53,2659.82
3:32:26,81,87,,,43,92,51,2659.82,,40,94,51,2659.82
3:32:28,83,86,,,43,92,53,2659.82,,40,94,47,2659.82
3:32:29,84,86,,,43,92,51,2659.82,,40,94,51,2659.82
3:32:30,85,85,,,43,92,51,2659.82,,40,94,50,2659.82
3:32:31,84,85,,,43,92,52,2659.82,,40,94,49,2659.82
3:32:32,84,85,,,43,92,51,2659.82,,40,94,48,2659.82
3:32:33,84,85,,,43,92,55,2659.82,,40,94,46,2659.82
3:32:34,84,85,,,43,92,51,2659.82,,40,94,49,2659.82
3:32:35,84,86,,,43,92,50,2659.82,,40,94,52,2659.82
3:32:36,84,85,,,43,92,48,2659.82,,40,94,51,2659.82
3:32:37,84,87,,,43,92,51,2659.82,,40,94,53,2659.82
3:32:38,85,86,,,43,92,46,2659.82,,40,94,54,2659.82
3:32:39,85,87,,,43,92,52,2659.82,,40,94,51,2659.82
3:32:40,85,86,,,43,92,49,2659.82,,40,94,50,2659.82
3:32:41,85,86,,,43,92,52,2659.82,,40,94,50,2659.82
3:32:42,85,86,,,43,92,47,2659.82,,40,94,53,2659.82
3:32:43,84,86,,,43,92,52,2659.82,,40,94,50,2659.82
3:32:44,85,85,,,43,92,52,2659.82,,40,94,47,2659.82
3:32:45,84,85,,,43,92,47,2659.82,,40,94,52,2659.82
3:32:46,84,85,,,43,92,51,2659.82,,40,94,49,2659.82
3:32:47,84,84,,,43,92,53,2659.82,,40,94,49,2659.82
3:32:48,84,84,,,43,92,53,2659.82,,40,94,46,2659.82
3:32:49,84,85,,,43,92,54,2659.82,,40,94,47,2659.82
3:32:50,82,86,,,43,92,49,2659.82,,40,94,52,2659.82
3:32:51,84,86,,,43,92,53,2659.82,,40,94,48,2659.82
3:32:52,84,83,,,43,92,55,2659.82,,40,94,44,2659.82
3:32:53,78,87,,,43,92,50,2659.82,,40,94,51,2659.82
3:32:54,84,85,,,43,92,50,2659.82,,40,94,49,2659.82
3:32:55,84,85,,,43,92,55,2659.82,,40,94,46,2659.82
3:32:56,84,85,,,43,92,52,2659.82,,40,94,51,2659.82
3:32:57,81,87,,,43,92,46,2659.82,,40,94,54,2659.82
3:32:58,83,85,,,43,92,57,2659.82,,40,94,43,2659.82
3:32:59,84,78,,,43,92,46,2659.82,,40,94,54,2659.82
3:33:00,82,81,,,43,92,48,2659.82,,40,94,52,2659.82
3:33:01,85,81,,,43,92,54,2659.82,,40,94,45,2659.82
3:33:02,84,77,,,43,92,50,2659.82,,40,94,48,2659.82
3:33:03,82,82,,,43,92,49,2659.82,,40,94,51,2659.82
3:33:04,84,79,,,43,92,52,2659.82,,40,94,50,2659.82
3:33:05,83,83,,,43,92,55,2659.82,,40,94,45,2659.82
3:33:06,83,84,,,43,92,60,2659.82,,40,94,41,2659.82
3:33:07,83,81,,,43,92,59,2659.82,,40,94,41,2659.82
3:33:08,84,83,,,43,92,55,2659.82,,40,94,45,2659.82
3:33:09,86,78,,,43,92,56,2659.82,,40,94,44,2659.82
3:33:10,84,84,,,43,92,51,2659.82,,40,94,50,2659.82
3:33:11,84,83,,,43,92,53,2659.82,,40,94,46,2659.82
3:33:12,84,78,,,43,92,54,2659.82,,40,94,46,2659.82
3:33:13,77,84,,,43,92,54,2659.82,,40,94,47,2659.82
3:33:14,84,83,,,43,92,50,2659.82,,40,94,49,2659.82
3:33:15,74,87,,,43,92,48,2659.82,,40,94,52,2659.82
3:33:16,80,80,,,43,92,51,2659.82,,40,94,48,2659.82
