CPUID:,0x200F31
Processor:,Mobile AMD Turion X2 RM-74 (Griffin)
Platform:,Socket S1g2 (638 pin)
Revision:,LG-B1
Lithography:,65nm

Session start:,13:32:12 - July 01 - 2011

Time,CPU 0 Temp. (°),,CPU 0,Low temp. (°),High temp. (°),Core load (%),CPU speed (MHz),
13:42:42,51,,,50,68,5,550.01,
13:42:43,51,,,50,68,3,550.01,
13:42:44,51,,,50,68,2,550.01,
13:42:45,51,,,50,68,5,550.01,
13:42:46,51,,,50,68,0,550.01,
13:42:47,51,,,50,68,3,550.01,
13:42:48,51,,,50,68,5,550.01,
13:42:49,51,,,50,68,3,550.01,
13:42:50,51,,,50,68,0,550.01,
13:42:51,51,,,50,68,3,550.01,
13:42:52,51,,,50,68,3,550.01,
13:42:53,51,,,50,68,3,550.01,
13:42:54,51,,,50,68,2,550.01,
13:42:55,51,,,50,68,3,550.01,
13:42:56,51,,,50,68,2,550.01,
13:42:57,51,,,50,68,3,550.01,
13:42:58,51,,,50,68,0,550.01,
13:42:59,51,,,50,68,3,550.01,
13:43:00,51,,,50,68,2,550.01,
13:43:01,51,,,50,68,3,550.01,
13:43:02,51,,,50,68,2,550.01,
13:43:03,51,,,50,68,3,550.01,
13:43:04,50,,,50,68,0,550.01,
13:43:05,50,,,50,68,2,550.01,
13:43:07,50,,,50,68,2,550.01,
13:43:08,51,,,50,68,9,550.01,
13:43:09,51,,,50,68,2,550.01,
13:43:10,51,,,50,68,3,550.01,
13:43:11,51,,,50,68,2,550.01,
13:43:12,51,,,50,68,3,550.01,
13:43:13,51,,,50,68,0,550.01,
13:43:14,51,,,50,68,2,550.01,
13:43:15,50,,,50,68,0,550.01,
13:43:16,50,,,50,68,2,550.01,
13:43:17,51,,,50,68,0,550.01,
13:43:18,51,,,50,68,8,550.01,
13:43:19,51,,,50,68,0,550.01,
13:43:20,51,,,50,68,3,550.01,
13:43:21,50,,,50,68,2,550.01,
13:43:22,51,,,50,68,3,550.01,
13:43:23,51,,,50,68,2,550.01,
13:43:24,51,,,50,68,3,550.01,
13:43:25,51,,,50,68,2,550.01,
13:43:26,51,,,50,68,3,550.01,
13:43:27,51,,,50,68,2,550.01,
13:43:28,52,,,50,68,5,550.01,
13:43:29,52,,,50,68,2,550.01,
13:43:30,52,,,50,68,3,550.01,
13:43:31,51,,,50,68,0,550.01,
13:43:32,51,,,50,68,3,550.01,
13:43:33,51,,,50,68,14,550.01,
13:43:34,51,,,50,68,3,550.01,
13:43:35,51,,,50,68,3,550.01,
13:43:36,51,,,50,68,8,550.01,
13:43:37,51,,,50,68,2,550.01,
13:43:38,51,,,50,68,3,550.01,
13:43:39,51,,,50,68,2,550.01,
13:43:40,51,,,50,68,3,550.01,
13:43:41,51,,,50,68,0,550.01,
13:43:42,51,,,50,68,11,550.01,
13:43:43,51,,,50,68,3,550.01,
13:43:44,51,,,50,68,3,550.01,
13:43:45,51,,,50,68,0,550.01,
13:43:46,51,,,50,68,3,550.01,
13:43:47,51,,,50,68,2,550.01,
13:43:48,51,,,50,68,6,550.01,
13:43:49,51,,,50,68,2,550.01,
13:43:50,51,,,50,68,3,550.01,
13:43:51,51,,,50,68,2,550.01,
13:43:52,51,,,50,68,3,550.01,
13:43:53,51,,,50,68,0,550.01,
13:43:54,51,,,50,68,3,550.01,
13:43:55,51,,,50,68,8,550.01,
13:43:56,51,,,50,68,3,550.01,
13:43:57,50,,,50,68,2,550.01,
13:43:58,51,,,50,68,8,550.01,
13:43:59,50,,,50,68,0,550.01,
13:44:00,51,,,50,68,3,550.01,
13:44:01,51,,,50,68,20,550.01,
13:44:02,51,,,50,68,3,550.01,
13:44:03,51,,,50,68,2,550.01,
13:44:04,51,,,50,68,3,550.01,
13:44:05,51,,,50,68,2,550.01,
13:44:06,51,,,50,68,5,550.01,
13:44:07,51,,,50,68,2,550.01,
13:44:08,51,,,50,68,9,550.01,
13:44:09,51,,,50,68,2,550.01,
13:44:10,51,,,50,68,3,550.01,
13:44:11,51,,,50,68,2,550.01,
13:44:12,51,,,50,68,3,550.01,
13:44:13,52,,,50,68,9,550.01,
13:44:14,51,,,50,68,3,550.01,
13:44:15,51,,,50,68,2,550.01,
13:44:16,51,,,50,68,3,550.01,
13:44:17,51,,,50,68,2,550.01,
13:44:19,51,,,50,68,6,550.01,
13:44:20,51,,,50,68,2,550.01,
13:44:21,51,,,50,68,3,550.01,
13:44:22,51,,,50,68,0,550.01,
13:44:23,51,,,50,68,9,550.01,
13:44:24,51,,,50,68,0,550.01,
13:44:25,51,,,50,68,3,550.01,
13:44:26,51,,,50,68,2,550.01,
13:44:27,51,,,50,68,3,550.01,
13:44:28,51,,,50,68,5,550.01,
13:44:29,51,,,50,68,3,550.01,
13:44:30,51,,,50,68,2,550.01,
13:44:31,51,,,50,68,3,550.01,
13:44:32,51,,,50,68,3,550.01,
13:44:33,51,,,50,68,18,550.01,
13:44:34,51,,,50,68,2,550.01,
13:44:35,51,,,50,68,3,550.01,
13:44:36,51,,,50,68,2,550.01,
13:44:37,51,,,50,68,3,550.01,
13:44:38,51,,,50,68,5,550.01,
13:44:39,51,,,50,68,2,550.01,
13:44:40,50,,,50,68,2,550.01,
13:44:41,51,,,50,68,3,550.01,
13:44:42,51,,,50,68,5,550.01,
13:44:43,51,,,50,68,3,550.01,
13:44:44,51,,,50,68,0,550.01,
13:44:45,51,,,50,68,3,550.01,
13:44:46,51,,,50,68,5,550.01,
13:44:47,51,,,50,68,3,550.01,
13:44:48,51,,,50,68,5,550.01,
13:44:49,51,,,50,68,3,550.01,
13:44:50,51,,,50,68,2,550.01,
13:44:51,51,,,50,68,3,550.01,
13:44:52,51,,,50,68,2,550.01,
13:44:53,51,,,50,68,3,550.01,
13:44:54,50,,,50,68,2,550.01,
13:44:55,50,,,50,68,3,550.01,
13:44:56,50,,,50,68,0,550.01,
13:44:57,51,,,50,68,3,550.01,
13:44:58,51,,,50,68,5,550.01,
13:44:59,51,,,50,68,3,550.01,
13:45:00,51,,,50,68,0,550.01,
13:45:01,50,,,50,68,3,550.01,
13:45:02,51,,,50,68,2,550.01,
13:45:03,51,,,50,68,3,550.01,
13:45:04,51,,,50,68,2,550.01,
13:45:05,51,,,50,68,3,550.01,
13:45:06,51,,,50,68,2,550.01,
13:45:07,51,,,50,68,3,550.01,
13:45:08,51,,,50,68,3,550.01,
13:45:09,50,,,50,68,3,550.01,
13:45:10,51,,,50,68,0,550.01,
13:45:11,51,,,50,68,3,550.01,
13:45:12,50,,,50,68,2,550.01,
13:45:13,51,,,50,68,15,550.01,
13:45:14,51,,,50,68,0,550.01,
13:45:15,51,,,50,68,3,550.01,
13:45:16,51,,,50,68,2,550.01,
13:45:17,51,,,50,68,3,550.01,
13:45:18,50,,,50,68,5,550.01,
13:45:19,50,,,50,68,3,550.01,
13:45:20,50,,,50,68,2,550.01,
13:45:21,50,,,50,68,3,550.01,
13:45:22,51,,,50,68,8,550.01,
13:45:23,50,,,50,68,3,550.01,
13:45:24,51,,,50,68,2,550.01,
13:45:25,51,,,50,68,3,550.01,
13:45:26,51,,,50,68,0,550.01,
13:45:27,51,,,50,68,3,550.01,
13:45:28,51,,,50,68,3,550.01,
13:45:29,50,,,50,68,3,550.01,
13:45:30,50,,,50,68,2,550.01,
13:45:32,50,,,50,68,3,550.01,
13:45:33,50,,,50,68,0,550.01,
13:45:34,50,,,50,68,3,550.01,
13:45:35,50,,,50,68,2,550.01,
13:45:36,50,,,50,68,3,550.01,
13:45:37,50,,,50,68,2,550.01,
13:45:38,51,,,50,68,3,550.01,
13:45:39,50,,,50,68,6,550.01,
13:45:40,50,,,50,68,3,550.01,
13:45:41,50,,,50,68,0,550.01,
13:45:42,50,,,50,68,3,550.01,
13:45:43,51,,,50,68,2,550.01,
13:45:44,51,,,50,68,8,550.01,
13:45:45,51,,,50,68,0,550.01,
13:45:46,51,,,50,68,8,550.01,
13:45:47,51,,,50,68,0,550.01,
13:45:48,51,,,50,68,6,550.01,
13:45:49,50,,,50,68,2,550.01,
13:45:50,50,,,50,68,5,550.01,
13:45:51,50,,,50,68,0,550.01,
13:45:52,50,,,50,68,3,550.01,
13:45:53,50,,,50,68,2,550.01,
13:45:54,50,,,50,68,3,550.01,
13:45:55,51,,,50,68,0,550.01,
13:45:56,51,,,50,68,5,550.01,
13:45:57,51,,,50,68,2,550.01,
13:45:58,51,,,50,68,6,550.01,
13:45:59,51,,,50,68,0,550.01,
13:46:00,51,,,50,68,2,550.01,
13:46:01,50,,,50,68,0,550.01,
13:46:02,51,,,50,68,3,550.01,
13:46:03,51,,,50,68,2,550.01,
13:46:04,51,,,50,68,3,550.01,
13:46:05,51,,,50,68,2,550.01,
13:46:06,51,,,50,68,3,550.01,
13:46:07,50,,,50,68,2,550.01,
13:46:08,50,,,50,68,3,550.01,
13:46:09,50,,,50,68,2,550.01,
13:46:10,51,,,50,68,3,550.01,
13:46:11,51,,,50,68,2,550.01,
13:46:12,50,,,50,68,3,550.01,
13:46:13,50,,,50,68,2,550.01,
13:46:14,50,,,50,68,3,550.01,
13:46:15,50,,,50,68,0,550.01,
13:46:16,50,,,50,68,3,550.01,
13:46:17,51,,,50,68,2,550.01,
13:46:18,50,,,50,68,9,550.01,
13:46:19,50,,,50,68,2,550.01,
13:46:20,51,,,50,68,3,550.01,
13:46:21,51,,,50,68,0,550.01,
13:46:22,51,,,50,68,6,550.01,
13:46:23,51,,,50,68,2,550.01,
13:46:24,51,,,50,68,3,550.01,
13:46:25,51,,,50,68,2,550.01,
13:46:26,51,,,50,68,3,550.01,
13:46:27,51,,,50,68,0,550.01,
13:46:28,50,,,50,68,8,550.01,
13:46:29,50,,,50,68,2,550.01,
13:46:30,50,,,50,68,3,550.01,
13:46:31,50,,,50,68,0,550.01,
13:46:32,50,,,50,68,3,550.01,
13:46:33,50,,,50,68,0,550.01,
13:46:34,50,,,50,68,3,550.01,
13:46:35,50,,,50,68,2,550.01,
13:46:36,50,,,50,68,3,550.01,
13:46:37,50,,,50,68,0,550.01,
13:46:38,51,,,50,68,9,550.01,
13:46:39,51,,,50,68,0,550.01,
13:46:40,51,,,50,68,2,550.01,
13:46:41,51,,,50,68,2,550.01,
13:46:42,51,,,50,68,3,550.01,
13:46:44,50,,,50,68,2,550.01,
13:46:45,50,,,50,68,2,550.01,
13:46:46,50,,,50,68,2,550.01,
13:46:47,50,,,50,68,5,550.01,
13:46:48,51,,,50,68,2,550.01,
13:46:49,51,,,50,68,6,550.01,
13:46:50,50,,,50,68,0,550.01,
13:46:51,50,,,50,68,3,550.01,
13:46:52,50,,,50,68,0,550.01,
13:46:53,50,,,50,68,3,550.01,
13:46:54,50,,,50,68,2,550.01,
13:46:55,50,,,50,68,3,550.01,
13:46:56,50,,,50,68,3,550.01,
13:46:57,50,,,50,68,3,550.01,
13:46:58,50,,,50,68,0,550.01,
13:46:59,50,,,50,68,3,550.01,
13:47:00,50,,,50,68,2,550.01,
13:47:01,51,,,50,68,3,550.01,
13:47:02,50,,,50,68,0,550.01,
13:47:03,50,,,50,68,3,550.01,
13:47:04,50,,,50,68,0,550.01,
13:47:05,50,,,50,68,3,550.01,
13:47:06,51,,,50,68,2,550.01,
13:47:07,50,,,50,68,3,550.01,
13:47:08,50,,,50,68,5,550.01,
13:47:09,50,,,50,68,3,550.01,
13:47:10,50,,,50,68,2,550.01,
13:47:11,50,,,50,68,3,550.01,
13:47:12,50,,,50,68,2,550.01,
13:47:13,50,,,50,68,3,550.01,
13:47:14,50,,,50,68,0,550.01,
13:47:15,50,,,50,68,3,550.01,
13:47:16,51,,,50,68,0,550.01,
13:47:17,50,,,50,68,3,550.01,
13:47:18,50,,,50,68,8,550.01,
13:47:19,50,,,50,68,3,550.01,
13:47:20,51,,,50,68,2,550.01,
13:47:21,50,,,50,68,3,550.01,
13:47:22,50,,,50,68,2,550.01,
13:47:23,51,,,50,68,3,550.01,
13:47:24,51,,,50,68,0,550.01,
13:47:25,51,,,50,68,3,550.01,
13:47:26,50,,,50,68,2,550.01,
13:47:27,50,,,50,68,2,550.01,
13:47:28,50,,,50,68,5,550.01,
13:47:29,50,,,50,68,3,550.01,
13:47:30,50,,,50,68,2,550.01,
13:47:31,51,,,50,68,3,550.01,
13:47:32,51,,,50,68,2,550.01,
13:47:33,51,,,50,68,3,550.01,
13:47:34,51,,,50,68,2,550.01,
13:47:35,50,,,50,68,3,550.01,
13:47:36,50,,,50,68,2,550.01,
13:47:37,51,,,50,68,3,550.01,
13:47:38,51,,,50,68,5,550.01,
13:47:39,51,,,50,68,3,550.01,
13:47:40,51,,,50,68,2,550.01,
13:47:41,51,,,50,68,3,550.01,
13:47:42,51,,,50,68,2,550.01,
13:47:43,51,,,50,68,3,550.01,
13:47:44,51,,,50,68,0,550.01,
13:47:45,51,,,50,68,3,550.01,
13:47:46,51,,,50,68,2,550.01,
13:47:47,51,,,50,68,3,550.01,
13:47:48,51,,,50,68,5,550.01,
13:47:49,51,,,50,68,3,550.01,
13:47:50,51,,,50,68,2,550.01,
13:47:51,51,,,50,68,3,550.01,
13:47:52,51,,,50,68,0,550.01,
13:47:53,51,,,50,68,3,550.01,
13:47:54,51,,,50,68,2,550.01,
13:47:56,50,,,50,68,3,550.01,
13:47:57,50,,,50,68,2,550.01,
13:47:58,50,,,50,68,3,550.01,
13:47:59,50,,,50,68,3,550.01,
13:48:00,50,,,50,68,3,550.01,
13:48:01,50,,,50,68,2,550.01,
13:48:02,51,,,50,68,3,550.01,
13:48:03,51,,,50,68,2,550.01,
13:48:04,51,,,50,68,3,550.01,
13:48:05,50,,,50,68,5,550.01,
13:48:06,50,,,50,68,3,550.01,
13:48:07,51,,,50,68,0,550.01,
13:48:08,50,,,50,68,3,550.01,
13:48:09,51,,,50,68,6,550.01,
13:48:10,50,,,50,68,3,550.01,
13:48:11,51,,,50,68,0,550.01,
13:48:12,51,,,50,68,3,550.01,
13:48:13,51,,,50,68,2,550.01,
13:48:14,51,,,50,68,3,550.01,
13:48:15,51,,,50,68,0,550.01,
13:48:16,51,,,50,68,3,550.01,
13:48:17,51,,,50,68,0,550.01,
13:48:18,51,,,50,68,3,550.01,
13:48:19,51,,,50,68,2,550.01,
13:48:20,51,,,50,68,3,550.01,
13:48:21,51,,,50,68,2,550.01,
13:48:22,51,,,50,68,2,550.01,
13:48:23,51,,,50,68,2,550.01,
13:48:24,51,,,50,68,3,550.01,
13:48:25,51,,,50,68,2,550.01,
13:48:26,51,,,50,68,3,550.01,
13:48:27,50,,,50,68,0,550.01,
13:48:28,50,,,50,68,5,550.01,
13:48:29,50,,,50,68,3,550.01,
13:48:30,50,,,50,68,3,550.01,
13:48:31,51,,,50,68,2,550.01,
13:48:32,51,,,50,68,3,550.01,
13:48:33,63,,,50,68,45,2200.03,
14:18:47,62,,,50,68,89,2200.03,
14:18:48,50,,,50,68,100,2200.03,
14:18:49,52,,,50,68,100,2200.05,
14:18:50,53,,,50,68,100,2200.05,
14:18:51,53,,,50,68,100,2200.05,
14:18:52,54,,,50,68,100,2200.05,
14:18:53,55,,,50,68,65,2200.05,
14:18:55,54,,,50,68,49,2200.05,
14:18:56,54,,,50,68,60,2200.05,
14:18:57,54,,,50,68,46,2200.05,
14:18:58,54,,,50,68,0,2200.05,
14:18:59,54,,,50,68,9,2200.05,
14:19:00,54,,,50,68,3,2200.05,
14:19:01,54,,,50,68,0,2200.05,
14:19:02,54,,,50,68,0,2200.05,
14:19:03,53,,,50,68,0,2200.05,
14:19:04,53,,,50,68,9,2200.05,
14:19:05,53,,,50,68,0,2200.05,
14:19:06,53,,,50,68,2,2200.05,
14:19:07,53,,,50,68,29,2200.05,
14:19:08,53,,,50,68,0,2200.05,
14:19:09,53,,,50,68,2,2200.05,
14:19:10,53,,,50,68,0,2200.05,
14:19:11,53,,,50,68,2,2200.05,
14:19:12,53,,,50,68,0,2200.05,
14:19:13,53,,,50,68,2,2200.05,
14:19:14,52,,,50,68,0,2200.05,
14:19:15,52,,,50,68,2,2200.05,
14:19:16,52,,,50,68,2,2200.05,
14:19:17,52,,,50,68,2,2200.05,
14:19:18,52,,,50,68,2,2200.05,
14:19:19,52,,,50,68,2,2200.05,
14:19:20,52,,,50,68,0,2200.05,
14:19:21,52,,,50,68,2,2200.05,
14:19:22,51,,,50,68,0,2200.05,
14:19:23,51,,,50,68,2,2200.05,
14:19:24,51,,,50,68,2,2200.05,
14:19:25,51,,,50,68,2,2200.05,
14:19:26,51,,,50,68,2,2200.05,
14:19:27,51,,,50,68,2,2200.05,
14:19:28,51,,,50,68,0,2200.05,
14:19:29,51,,,50,68,0,2200.05,
14:19:30,50,,,50,68,2,2200.05,
14:19:31,50,,,50,68,2,2200.05,
14:19:32,50,,,50,68,0,2200.05,
14:19:33,50,,,50,68,0,2200.05,
14:19:34,50,,,50,68,0,2200.05,
14:19:35,50,,,50,68,2,2200.05,
14:19:36,50,,,50,68,0,2200.05,
14:19:37,50,,,50,68,2,2200.05,
14:19:38,49,,,49,68,0,2200.05,
14:19:39,49,,,49,68,2,2200.05,
14:19:40,49,,,49,68,0,2200.05,
14:19:41,49,,,49,68,2,2200.05,
14:19:42,49,,,49,68,0,2200.05,
14:19:43,49,,,49,68,0,2200.05,
14:19:44,49,,,49,68,0,2200.05,
14:19:45,49,,,49,68,2,2200.05,
14:19:46,48,,,48,68,0,2200.05,
14:19:47,48,,,48,68,2,2200.05,
14:19:48,48,,,48,68,3,2200.05,
14:19:49,48,,,48,68,2,2200.05,
14:19:50,48,,,48,68,0,2200.05,
14:19:51,48,,,48,68,2,2200.05,
14:19:52,48,,,48,68,2,2200.05,
14:19:53,47,,,47,68,2,2200.05,
14:19:54,47,,,47,68,2,2200.05,
14:19:55,47,,,47,68,2,2200.05,
14:19:56,47,,,47,68,2,2200.05,
14:19:57,47,,,47,68,2,2200.05,
14:19:58,47,,,47,68,0,2200.05,
14:19:59,47,,,47,68,2,2200.05,
14:20:00,51,,,47,68,2,2200.05,
14:20:01,51,,,47,68,2,2200.05,
14:20:02,51,,,47,68,0,2200.05,
14:20:03,51,,,47,68,0,2200.05,
14:20:04,51,,,47,68,0,2200.05,
14:20:05,50,,,47,68,2,2200.05,
14:20:06,50,,,47,68,0,2200.05,
14:20:08,50,,,47,68,0,2200.05,
14:20:09,50,,,47,68,0,2200.05,
14:20:10,50,,,47,68,2,2200.05,
14:20:11,50,,,47,68,0,2200.05,
14:20:12,50,,,47,68,2,2200.05,
14:20:13,49,,,47,68,0,2200.05,
14:20:14,49,,,47,68,2,2200.05,
14:20:15,49,,,47,68,0,2200.05,
14:20:16,49,,,47,68,2,2200.05,
14:20:17,49,,,47,68,0,2200.05,
14:20:18,49,,,47,68,2,2200.05,
14:20:19,49,,,47,68,2,2200.05,
14:20:20,49,,,47,68,2,2200.05,
14:20:21,48,,,47,68,2,550.01,
14:20:22,48,,,47,68,2,550.01,
14:20:23,48,,,47,68,3,550.01,
14:20:24,48,,,47,68,2,550.01,
14:20:25,48,,,47,68,2,550.01,
14:20:26,48,,,47,68,3,550.01,
14:20:27,48,,,47,68,2,550.01,
14:20:28,48,,,47,68,3,550.01,
14:20:29,47,,,47,68,3,550.01,
14:20:30,47,,,47,68,3,550.01,
14:20:31,47,,,47,68,3,550.01,
14:20:32,47,,,47,68,2,550.01,
14:20:33,47,,,47,68,3,550.01,
14:20:34,47,,,47,68,2,550.01,
14:20:35,47,,,47,68,3,550.01,
14:20:36,47,,,47,68,2,550.01,
14:20:37,46,,,46,68,3,550.01,
14:20:38,46,,,46,68,3,550.01,
14:20:39,46,,,46,68,5,550.01,
14:20:40,46,,,46,68,3,550.01,
14:20:41,46,,,46,68,2,550.01,
14:20:42,46,,,46,68,2,550.01,
14:20:43,46,,,46,68,3,550.01,
14:20:44,46,,,46,68,2,550.01,
14:20:45,45,,,45,68,18,550.01,
14:20:46,45,,,45,68,5,550.01,
14:20:47,45,,,45,68,2,550.01,
14:20:48,45,,,45,68,11,550.01,
14:20:49,45,,,45,68,11,550.01,
14:20:50,45,,,45,68,3,550.01,
14:20:51,45,,,45,68,5,550.01,
14:20:52,45,,,45,68,2,550.01,
14:20:53,44,,,44,68,2,550.01,
14:20:54,44,,,44,68,8,550.01,
14:20:55,44,,,44,68,2,550.01,
14:20:56,44,,,44,68,3,550.01,
14:20:57,44,,,44,68,6,550.01,
14:20:58,44,,,44,68,2,550.01,
14:20:59,44,,,44,68,3,550.01,
14:21:00,44,,,44,68,3,550.01,
14:21:01,44,,,44,68,2,550.01,
14:21:02,44,,,44,68,3,550.01,
14:21:03,44,,,44,68,2,550.01,
14:21:04,44,,,44,68,3,550.01,
14:21:05,45,,,44,68,2,550.01,
14:21:06,45,,,44,68,3,550.01,
14:21:07,45,,,44,68,3,550.01,
14:21:08,44,,,44,68,2,550.01,
14:21:09,44,,,44,68,5,550.01,
14:21:10,44,,,44,68,2,550.01,
14:21:11,44,,,44,68,5,550.01,
14:21:12,44,,,44,68,3,550.01,
14:21:13,44,,,44,68,2,550.01,
14:21:14,44,,,44,68,3,550.01,
14:21:15,44,,,44,68,3,550.01,
14:21:16,44,,,44,68,2,550.01,
14:21:17,44,,,44,68,2,550.01,
14:21:18,44,,,44,68,8,550.01,
14:21:20,44,,,44,68,0,550.01,
14:21:21,44,,,44,68,3,550.01,
14:21:22,44,,,44,68,5,550.01,
14:21:23,44,,,44,68,3,550.01,
14:21:24,44,,,44,68,2,550.01,
14:21:25,44,,,44,68,3,550.01,
14:21:26,44,,,44,68,3,550.01,
14:21:27,44,,,44,68,2,550.01,
14:21:28,44,,,44,68,2,550.01,
14:21:29,44,,,44,68,6,550.01,
14:21:30,44,,,44,68,2,550.01,
14:21:31,44,,,44,68,3,550.01,
14:21:32,44,,,44,68,3,550.01,
14:21:33,44,,,44,68,2,550.01,
14:21:34,44,,,44,68,3,550.01,
14:21:35,44,,,44,68,2,550.01,
14:21:36,44,,,44,68,3,550.01,
14:21:37,44,,,44,68,2,550.01,
14:21:38,44,,,44,68,2,550.01,
14:21:39,44,,,44,68,5,550.01,
14:21:40,45,,,44,68,2,550.01,
14:21:41,44,,,44,68,3,550.01,
14:21:42,44,,,44,68,3,550.01,
14:21:43,44,,,44,68,2,550.01,
14:21:44,44,,,44,68,3,550.01,
14:21:45,44,,,44,68,0,550.01,
14:21:46,44,,,44,68,3,550.01,
14:21:47,44,,,44,68,2,550.01,
14:21:48,44,,,44,68,3,550.01,
14:21:49,48,,,44,68,72,1100.03,
14:21:50,48,,,44,68,31,550.01,
14:21:51,47,,,44,68,18,550.01,
14:21:52,47,,,44,68,75,550.01,
14:21:53,47,,,44,68,48,550.01,
14:21:54,47,,,44,68,12,550.01,
14:21:55,47,,,44,68,78,1100.03,
14:21:56,47,,,44,68,45,550.01,
14:21:57,47,,,44,68,2,550.01,
14:21:58,47,,,44,68,3,550.01,
14:21:59,47,,,44,68,5,550.01,
14:22:00,46,,,44,68,2,550.01,
14:22:01,46,,,44,68,2,550.01,
14:22:02,46,,,44,68,2,550.01,
14:22:03,46,,,44,68,3,550.01,
14:22:04,46,,,44,68,2,550.01,
14:22:05,46,,,44,68,3,550.01,
14:22:06,46,,,44,68,2,550.01,
14:22:07,46,,,44,68,3,550.01,
14:22:08,45,,,44,68,5,550.01,
14:22:09,45,,,44,68,5,550.01,
14:22:10,45,,,44,68,5,550.01,
14:22:11,45,,,44,68,3,550.01,
14:22:12,45,,,44,68,3,550.01,
14:22:13,45,,,44,68,2,550.01,
14:22:14,45,,,44,68,2,550.01,
14:22:15,45,,,44,68,5,550.01,
14:22:16,45,,,44,68,2,550.01,
14:22:17,45,,,44,68,3,550.01,
14:22:18,45,,,44,68,0,550.01,
14:22:19,45,,,44,68,3,550.01,
14:22:20,45,,,44,68,6,550.01,
14:22:21,45,,,44,68,3,550.01,
14:22:22,44,,,44,68,2,550.01,
14:22:23,44,,,44,68,3,550.01,
14:22:24,44,,,44,68,2,550.01,
14:22:25,44,,,44,68,3,550.01,
14:22:26,44,,,44,68,3,550.01,
14:22:27,45,,,44,68,3,550.01,
14:22:28,45,,,44,68,3,550.01,
14:22:29,45,,,44,68,8,550.01,
14:22:30,45,,,44,68,3,550.01,
14:22:32,45,,,44,68,5,550.01,
14:22:33,46,,,44,68,66,550.01,
14:22:34,46,,,44,68,57,550.01,
14:22:35,46,,,44,68,2,550.01,
14:22:36,45,,,44,68,3,550.01,
14:22:37,45,,,44,68,2,550.01,
14:22:38,45,,,44,68,2,550.01,
14:22:39,45,,,44,68,2,550.01,
14:22:40,45,,,44,68,6,550.01,
14:22:41,45,,,44,68,2,550.01,
14:22:42,45,,,44,68,2,550.01,
14:22:43,45,,,44,68,3,550.01,
14:22:44,44,,,44,68,2,550.01,
14:22:45,44,,,44,68,3,550.01,
14:22:46,45,,,44,68,2,550.01,
14:22:47,45,,,44,68,2,550.01,
14:22:48,45,,,44,68,3,550.01,
14:22:49,44,,,44,68,3,550.01,
14:22:50,45,,,44,68,6,550.01,
14:22:51,44,,,44,68,3,550.01,
14:22:52,45,,,44,68,2,550.01,
14:22:53,44,,,44,68,2,550.01,
14:22:54,44,,,44,68,5,550.01,
14:22:55,44,,,44,68,0,550.01,
14:22:56,44,,,44,68,3,550.01,
14:22:57,44,,,44,68,2,550.01,
14:22:58,44,,,44,68,3,550.01,
14:22:59,45,,,44,68,2,550.01,
14:23:00,44,,,44,68,8,550.01,
14:23:01,44,,,44,68,3,550.01,
14:23:02,44,,,44,68,2,550.01,
14:23:03,44,,,44,68,2,550.01,
14:23:04,44,,,44,68,3,550.01,
14:23:05,44,,,44,68,3,550.01,
14:23:06,44,,,44,68,5,550.01,
14:23:07,44,,,44,68,2,550.01,
14:23:08,44,,,44,68,2,550.01,
14:23:09,44,,,44,68,3,550.01,
14:23:10,45,,,44,68,6,550.01,
14:23:11,45,,,44,68,3,550.01,
14:23:12,45,,,44,68,2,550.01,
14:23:13,45,,,44,68,2,550.01,
14:23:14,45,,,44,68,3,550.01,
14:23:15,45,,,44,68,2,550.01,
14:23:16,44,,,44,68,3,550.01,
14:23:17,45,,,44,68,3,550.01,
14:23:18,45,,,44,68,2,550.01,
14:23:19,45,,,44,68,2,550.01,
14:23:20,45,,,44,68,6,550.01,
14:23:21,45,,,44,68,3,550.01,
14:23:22,45,,,44,68,2,550.01,
14:23:23,44,,,44,68,3,550.01,
14:23:24,45,,,44,68,2,550.01,
14:23:25,44,,,44,68,2,550.01,
14:23:26,44,,,44,68,2,550.01,
14:23:27,44,,,44,68,2,550.01,
14:23:28,45,,,44,68,2,550.01,
14:23:29,44,,,44,68,3,550.01,
14:23:30,44,,,44,68,6,550.01,
14:23:31,45,,,44,68,3,550.01,
14:23:32,45,,,44,68,2,550.01,
14:23:33,45,,,44,68,2,550.01,
14:23:34,45,,,44,68,2,550.01,
14:23:35,44,,,44,68,0,550.01,
14:23:36,44,,,44,68,3,550.01,
14:23:37,44,,,44,68,3,550.01,
14:23:38,45,,,44,68,2,550.01,
14:23:39,45,,,44,68,3,550.01,
14:23:40,45,,,44,68,5,550.01,
14:23:41,44,,,44,68,2,550.01,
14:23:42,45,,,44,68,3,550.01,
14:23:43,44,,,44,68,2,550.01,
14:23:45,44,,,44,68,2,550.01,
14:23:46,44,,,44,68,2,550.01,
14:23:47,44,,,44,68,3,550.01,
14:23:48,44,,,44,68,3,550.01,
14:23:49,44,,,44,68,8,550.01,
14:23:50,45,,,44,68,5,550.01,
14:23:51,45,,,44,68,11,550.01,
14:23:52,50,,,44,68,88,2200.05,
14:23:53,53,,,44,68,34,550.01,
14:23:54,53,,,44,68,45,1100.03,
14:23:55,53,,,44,68,66,550.01,
14:23:56,53,,,44,68,15,550.01,
14:23:57,53,,,44,68,0,550.01,
14:23:58,52,,,44,68,3,550.01,
